ORF,baseMean,log2FoldChange,lfcSE,pvalue,padj
YGR004W,25.412293533244892,-0.6578228734528074,0.38862546100208434,0.05584256293946339,0.0969158901133181
YGR005C,120.422937700891,0.3624553052563995,0.25620692155900526,0.13651861437947785,0.2056885126348572
YGR006W,18.667625769910146,0.9314302962764586,0.40392236927477243,0.009205280714181249,0.020316653000521035
YGR007W,56.5739800626097,-0.6954554996717682,0.27934247975821364,0.008059068337180992,0.018079032981002278
YGR008C,557.8322635862636,3.5059643176194952,0.3740204680668559,5.577177491901636e-22,1.780150185322734e-20
YGR009C,298.90087163582945,1.246655791050294,0.31943394441865725,2.8842884066409014e-5,1.1642217053059803e-4
YGR010W,39.339167748021204,-1.1691312544177455,0.3178769422934566,7.964628941365126e-5,2.925344951384452e-4
YGR012W,33.095541771948746,-0.07216661108340655,0.3007563123261266,0.7954465383208981,0.844147592846306
YGR013W,132.8618358048235,1.015250441748039,0.2571084489461899,3.2964931042707006e-5,1.3143451460544348e-4
YGR014W,117.08323811872353,-0.04134116576604905,0.23788458930931522,0.8549119649958195,0.8932392760043493
YGR015C,16.45351623551811,0.17238875055438346,0.3927215635443695,0.6187355316539231,0.6973390476690636
YGR016C-A,2.1325188672356945,-0.8385099294754197,0.9869062630799602,0.11005461791133765,0.17153682881987423
YGR016W,9.665109894300935,-0.2939310995769887,0.4712217659864439,0.45135851002461047,0.5432025674947822
YGR017W,60.22449393762976,0.20010057847466395,0.3167933728078674,0.4938232859765824,0.5835461083582432
YGR018C,26.201442007207145,0.6314204613927848,0.37831158743562626,0.06048601844347572,0.10390008374335563
YGR019W,102.78297543324399,-0.61655490168293,0.20721021360270533,0.002030040339712256,0.005329595429680277
YGR020C,122.19947884452897,0.4437590637605852,0.18565734710377288,0.014007817086661687,0.02943395697673134
YGR021W,73.66700554011125,0.08184724415422966,0.25248696008880056,0.7345252346893,0.7937197246237827
YGR023W,79.95269452489823,-0.4541522271444736,0.27344497936741774,0.07670049388066374,0.1267122364447646
YGR024C,81.07472153063489,-0.8187545987726739,0.22585187218963507,1.67519742761696e-4,5.683670995028542e-4
YGR025W,19.97394038464536,0.4560872672530851,0.3600652401897488,0.1600464525756145,0.23376095895960808
YGR026W,235.192697340705,-0.3349562075463553,0.17203112812148824,0.0461732581615668,0.08237258613300573
YGR027C,617.8695231432289,0.6978309709467267,0.2210048403280092,0.0010225632716786722,0.002885878949816839
YGR028W,142.24287011590752,0.07911022867398185,0.18257780702417523,0.6575180321815306,0.7321963221467822
YGR029W,60.355084298788924,0.3508072612942158,0.27147863775280057,0.17141082698752524,0.2473029530333956
YGR030C,39.677446823253405,0.49993398769113434,0.36663343882980903,0.12807023002912904,0.19548793312557433
YGR031W,16.825589407660942,-0.5916129523454233,0.4089991074886569,0.09817731703666462,0.15630126943787784
YGR032W,2611.4986002691016,-0.8029926842293873,0.26262152695264257,0.001254544254460155,0.003457502771677377
YGR033C,62.605523444597466,0.24058697332587237,0.23531493409804785,0.28759795000949856,0.3765186715126583
YGR034W,294.2881502613913,0.216810048628242,0.20776435213113184,0.28151571882252224,0.3702626178567819
YGR035C,57.021659290432225,-0.35928037286637315,0.3211139158753336,0.22195564482564295,0.30435337428461384
YGR035W-A,18.75364985806833,-0.6239423449535174,0.3903125210534809,0.07056802514635091,0.11800854546825709
YGR036C,17.48534912298009,-2.4094012421224984,0.5517725572161256,1.9363181211377246e-6,9.645459139475705e-6
YGR037C,149.9829649560803,-0.216324450346494,0.1907816153671634,0.2437033173934536,0.32910314625241505
YGR038W,29.63470078323992,-1.0380164518079358,0.3341506627057378,7.832121188988504e-4,0.002286185275493513
YGR039W,4.268656610491666,0.6779021846113529,0.7727430483545117,0.15404953888814213,0.2273198346457434
YGR040W,21.33802524931013,-0.6217465255103992,0.39277282607381536,0.07353685999140172,0.12224228098768816
YGR041W,57.5236643229617,0.027533591116837182,0.2475601899852995,0.9052441701229276,0.9303115729679252
YGR042W,55.26557831412505,0.2814786448814513,0.29712544982798533,0.3100914963539247,0.4006087457295644
YGR043C,389.14628010873844,1.7539746267719418,0.2009645607385879,4.909528864976464e-19,1.2374962671247541e-17
YGR044C,43.603148944619065,-1.0080737527522308,0.32249395701936234,7.316012354730344e-4,0.002148347027966566
YGR045C,2.7614731589845634,-1.1191271564395628,1.0786453664785418,0.06959860729462945,0.11658660029702189
YGR046W,52.36402200457765,-0.8777238387488081,0.2726757637837883,6.424411436711333e-4,0.0019162299831287789
YGR047C,135.2380486919578,-0.0994482862981154,0.23021221776814496,0.6511663150518536,0.7265007158623739
YGR048W,116.65995975042802,1.2915730513678791,0.20950054934419396,2.1450512450384535e-10,1.9321910984832573e-9
YGR049W,49.09556310654991,-2.4849347370986203,0.31153191327130564,2.2588873009221177e-16,4.265737980165786e-15
YGR050C,8.814114622528535,-1.3714886739965553,0.6298675335649365,0.007017474373891025,0.015992870391098948
YGR052W,50.65465451964252,-2.391747572516577,0.33884459212541845,2.0329650726371623e-13,2.6710523202680214e-12
YGR053C,59.63270990613301,1.453423783096149,0.3165105389328076,1.0481867202532881e-6,5.491525966144123e-6
YGR054W,53.973955168216065,0.1631803316243571,0.27277795977695213,0.5273544810464796,0.6130548034809926
YGR055W,15.979451985885728,0.5310209445315203,0.43754608035963055,0.15499431559604282,0.2283124192364082
YGR056W,68.3035189093758,0.4351836677906756,0.2416913208011056,0.059347765190065724,0.10215399324773036
YGR057C,30.1347710828947,-0.8564725177916858,0.41785262251614336,0.019165874358804437,0.03865166344722437
YGR058W,61.774487685304656,-0.9682302841773378,0.2685864402411877,1.4665821466871307e-4,5.048790707792214e-4
YGR059W,4.956264807934104,1.3519458272165075,0.9251703819640686,0.025947344113558854,0.05034316219984511
YGR060W,504.0989607570202,-2.8255154861510037,0.16450235057073728,6.351006718171124e-67,2.0721923586566116e-64
YGR061C,304.985552419688,-0.7080719297138839,0.28994142029807357,0.008863197683738975,0.0196576888204679
YGR062C,37.93260514169471,-0.4807468694196219,0.2904225739368826,0.07638324340893522,0.1262591580469115
YGR063C,53.392025460104314,0.4248402466569373,0.3054927320976868,0.1337318208324455,0.20242448034766813
YGR065C,60.27627202239609,-0.29485277025861745,0.2977306685063311,0.28702118228359946,0.37593117831212747
YGR066C,34.843094191323374,0.8948304051605815,0.3185615364831996,0.0023587075506747495,0.006102506363485817
YGR067C,84.18768086120207,2.481178723431102,0.3011291890085124,2.309871489243205e-17,4.879811243282497e-16
YGR068C,19.066481234692862,-0.5024732106844798,0.3896352890853681,0.14381926498237965,0.21476767300571473
YGR070W,223.79609992752916,0.7555792517224473,0.18876096189181663,3.778267105573138e-5,1.4892458195322846e-4
YGR071C,48.20413818727959,-1.4008302415997667,0.31350902720872637,2.107471275039392e-6,1.0444876623043333e-5
YGR072W,153.00782910079568,0.543061470296792,0.4065427814472975,0.12615665517724953,0.19335021812525743
YGR074W,28.348669551672387,-0.7070101038399835,0.3513065865260748,0.026665727933183385,0.05154964455285912
YGR075C,34.27444928786648,0.32102741462022494,0.3077273096673663,0.2607826466853736,0.34721752073978673
YGR076C,52.138144261618535,1.8060579331906124,0.3931757370796792,7.470844185615249e-7,4.0364551887873365e-6
YGR077C,52.24551065779622,-0.49799476445276714,0.26176411738820987,0.04440603143344319,0.07977871600141079
YGR078C,18.219426847142334,0.9031959767416723,0.43462411835643094,0.01665408232997518,0.03415133572763416
YGR079W,137.2648727273464,-1.1674254853291506,0.23497923001231963,2.3224699430202358e-7,1.3504817797384004e-6
